types,LocationAbbr,LocationDesc,LocationID,Topic,TopicID,YearStart,YearEnd,StratificationCategoryID1,StratificationID1,Question,QuestionID,DataValueType,DataValueTypeID,DataValueUnit,LowConfidenceLimit,HighConfidenceLimit,DataValueAlt,HospitalNumber,Population,predict_value
Mortality,NJ,New Jersey,34,Alcohol,ALC,2020,2020,OVERALL,OVR,chronic liver disease mortality,ALC6_0,Crude Rate,CRDRATE,"cases per 100,000",10.5,11.9,11.2,78,9290841,10.3
Mortality,NJ,New Jersey,34,Alcohol,ALC,2021,2021,OVERALL,OVR,chronic liver disease mortality,ALC6_0,Crude Rate,CRDRATE,"cases per 100,000",,,10.3,78,9290841,10.3
Mortality,NJ,New Jersey,34,Asthma,AST,2010,2010,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",7.2,11.3,9.1,78,9290841,13.2
Mortality,NJ,New Jersey,34,Asthma,AST,2011,2011,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",8.6,13,10.7,78,9290841,13.2
Mortality,NJ,New Jersey,34,Asthma,AST,2012,2012,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",9.4,13.9,11.6,78,9290841,13.2
Mortality,NJ,New Jersey,34,Asthma,AST,2013,2013,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",12.5,17.6,15.1,78,9290841,13.2
Mortality,NJ,New Jersey,34,Asthma,AST,2014,2014,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",10.1,14.7,12.4,78,9290841,13.2
Mortality,NJ,New Jersey,34,Asthma,AST,2015,2015,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",10.6,15.3,12.9,78,9290841,13.2
Mortality,NJ,New Jersey,34,Asthma,AST,2016,2016,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",9.2,13.6,11.4,78,9290841,13.2
Mortality,NJ,New Jersey,34,Asthma,AST,2017,2017,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",9.9,14.5,12.2,78,9290841,13.2
Mortality,NJ,New Jersey,34,Asthma,AST,2018,2018,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",8.4,12.8,10.4,78,9290841,13.2
Mortality,NJ,New Jersey,34,Asthma,AST,2019,2019,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",10.4,15.1,12.7,78,9290841,13.2
Mortality,NJ,New Jersey,34,Asthma,AST,2020,2020,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",12.9,18.1,15.5,78,9290841,13.2
Mortality,NJ,New Jersey,34,Asthma,AST,2021,2021,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",,,13.2,78,9290841,13.2
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2010,2010,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",37.4,40,38.7,78,9290841,40.04
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2011,2011,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",37.4,40,38.7,78,9290841,40.04
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2012,2012,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",37.5,40.1,38.8,78,9290841,40.04
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2013,2013,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",37.5,40.1,38.8,78,9290841,40.04
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2014,2014,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",37,39.5,38.3,78,9290841,40.04
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2015,2015,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",36.8,39.4,38.1,78,9290841,40.04
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2016,2016,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",36.7,39.3,38,78,9290841,40.04
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2017,2017,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",37.3,39.9,38.6,78,9290841,40.04
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2018,2018,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",37.4,40,38.7,78,9290841,40.04
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2019,2019,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",38.7,41.3,40,78,9290841,40.04
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2020,2020,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",40.6,43.3,41.9,78,9290841,40.04
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2021,2021,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",,,40.04,78,9290841,40.04
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2010,2010,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",136.1,141,138.6,78,9290841,112.94
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2011,2011,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",131.2,136,133.6,78,9290841,112.94
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2012,2012,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",128.4,133.2,130.8,78,9290841,112.94
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2013,2013,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",126.6,131.3,128.9,78,9290841,112.94
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2014,2014,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",121.5,126.1,123.8,78,9290841,112.94
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2015,2015,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",119.2,123.7,121.4,78,9290841,112.94
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2016,2016,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",116.1,120.6,118.3,78,9290841,112.94
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2017,2017,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",115.5,120,117.8,78,9290841,112.94
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2018,2018,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",114.7,119.2,117,78,9290841,112.94
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2019,2019,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",109.1,113.5,111.3,78,9290841,112.94
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2020,2020,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",117.2,121.8,119.5,78,9290841,112.94
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2021,2021,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",,,112.94,78,9290841,112.94
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2010,2010,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",210,216.1,213,78,9290841,215.51
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2011,2011,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",204.8,210.8,207.8,78,9290841,215.51
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2012,2012,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",203.9,209.9,206.9,78,9290841,215.51
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2013,2013,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",204.4,210.4,207.4,78,9290841,215.51
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2014,2014,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",202,207.9,205,78,9290841,215.51
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2015,2015,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",205.2,211.1,208.2,78,9290841,215.51
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2016,2016,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",204.9,210.9,207.9,78,9290841,215.51
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2017,2017,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",206.2,212.2,209.2,78,9290841,215.51
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2018,2018,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",210.8,216.8,213.8,78,9290841,215.51
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2019,2019,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",207.7,213.7,210.7,78,9290841,215.51
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2020,2020,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",219.2,225.4,222.3,78,9290841,215.51
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2021,2021,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",,,215.51,78,9290841,215.51
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2010,2010,OVERALL,OVR,mortality from heart failure,CVD1_4,Crude Rate,CRDRATE,"cases per 100,000",85,88.9,87,78,9290841,103.86
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2011,2011,OVERALL,OVR,mortality from heart failure,CVD1_4,Crude Rate,CRDRATE,"cases per 100,000",85.8,89.7,87.8,78,9290841,103.86
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2012,2012,OVERALL,OVR,mortality from heart failure,CVD1_4,Crude Rate,CRDRATE,"cases per 100,000",84.7,88.5,86.6,78,9290841,103.86
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2013,2013,OVERALL,OVR,mortality from heart failure,CVD1_4,Crude Rate,CRDRATE,"cases per 100,000",86.9,90.9,88.9,78,9290841,103.86
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2014,2014,OVERALL,OVR,mortality from heart failure,CVD1_4,Crude Rate,CRDRATE,"cases per 100,000",87.6,91.6,89.6,78,9290841,103.86
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2015,2015,OVERALL,OVR,mortality from heart failure,CVD1_4,Crude Rate,CRDRATE,"cases per 100,000",89.7,93.7,91.7,78,9290841,103.86
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2016,2016,OVERALL,OVR,mortality from heart failure,CVD1_4,Crude Rate,CRDRATE,"cases per 100,000",90.3,94.3,92.3,78,9290841,103.86
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2017,2017,OVERALL,OVR,mortality from heart failure,CVD1_4,Crude Rate,CRDRATE,"cases per 100,000",92.2,96.2,94.2,78,9290841,103.86
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2018,2018,OVERALL,OVR,mortality from heart failure,CVD1_4,Crude Rate,CRDRATE,"cases per 100,000",97.9,102,100,78,9290841,103.86
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2019,2019,OVERALL,OVR,mortality from heart failure,CVD1_4,Crude Rate,CRDRATE,"cases per 100,000",97.8,101.9,99.9,78,9290841,103.86
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2020,2020,OVERALL,OVR,mortality from heart failure,CVD1_4,Crude Rate,CRDRATE,"cases per 100,000",106.2,110.5,108.3,78,9290841,103.86
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2021,2021,OVERALL,OVR,mortality from heart failure,CVD1_4,Crude Rate,CRDRATE,"cases per 100,000",,,103.86,78,9290841,103.86
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2010,2010,OVERALL,OVR,mortality from total cardiovascular diseases,CVD1_1,Crude Rate,CRDRATE,"cases per 100,000",267.2,274.1,270.6,78,9290841,274.2
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2011,2011,OVERALL,OVR,mortality from total cardiovascular diseases,CVD1_1,Crude Rate,CRDRATE,"cases per 100,000",261.7,268.5,265.1,78,9290841,274.2
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2012,2012,OVERALL,OVR,mortality from total cardiovascular diseases,CVD1_1,Crude Rate,CRDRATE,"cases per 100,000",262.4,269.2,265.8,78,9290841,274.2
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2013,2013,OVERALL,OVR,mortality from total cardiovascular diseases,CVD1_1,Crude Rate,CRDRATE,"cases per 100,000",262.1,268.9,265.5,78,9290841,274.2
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2014,2014,OVERALL,OVR,mortality from total cardiovascular diseases,CVD1_1,Crude Rate,CRDRATE,"cases per 100,000",256.6,263.3,260,78,9290841,274.2
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2015,2015,OVERALL,OVR,mortality from total cardiovascular diseases,CVD1_1,Crude Rate,CRDRATE,"cases per 100,000",259.9,266.6,263.2,78,9290841,274.2
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2016,2016,OVERALL,OVR,mortality from total cardiovascular diseases,CVD1_1,Crude Rate,CRDRATE,"cases per 100,000",260.2,266.9,263.5,78,9290841,274.2
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2017,2017,OVERALL,OVR,mortality from total cardiovascular diseases,CVD1_1,Crude Rate,CRDRATE,"cases per 100,000",262.3,269.1,265.7,78,9290841,274.2
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2018,2018,OVERALL,OVR,mortality from total cardiovascular diseases,CVD1_1,Crude Rate,CRDRATE,"cases per 100,000",266.7,273.5,270.1,78,9290841,274.2
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2019,2019,OVERALL,OVR,mortality from total cardiovascular diseases,CVD1_1,Crude Rate,CRDRATE,"cases per 100,000",266.1,273,269.6,78,9290841,274.2
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2020,2020,OVERALL,OVR,mortality from total cardiovascular diseases,CVD1_1,Crude Rate,CRDRATE,"cases per 100,000",281.5,288.5,285,78,9290841,274.2
Mortality,NJ,New Jersey,34,Cardiovascular Disease,CVD,2021,2021,OVERALL,OVR,mortality from total cardiovascular diseases,CVD1_1,Crude Rate,CRDRATE,"cases per 100,000",,,274.2,78,9290841,274.2
Mortality,NJ,New Jersey,34,Chronic Kidney Disease,CKD,2010,2010,OVERALL,OVR,mortality with end-stage renal disease,CKD1_0,Crude Rate,CRDRATE,"cases per 100,000",77.7,81.5,79.6,78,9290841,72.91
Mortality,NJ,New Jersey,34,Chronic Kidney Disease,CKD,2011,2011,OVERALL,OVR,mortality with end-stage renal disease,CKD1_0,Crude Rate,CRDRATE,"cases per 100,000",85.5,89.4,87.4,78,9290841,72.91
Mortality,NJ,New Jersey,34,Chronic Kidney Disease,CKD,2012,2012,OVERALL,OVR,mortality with end-stage renal disease,CKD1_0,Crude Rate,CRDRATE,"cases per 100,000",83,86.9,84.9,78,9290841,72.91
Mortality,NJ,New Jersey,34,Chronic Kidney Disease,CKD,2013,2013,OVERALL,OVR,mortality with end-stage renal disease,CKD1_0,Crude Rate,CRDRATE,"cases per 100,000",63.5,66.9,65.2,78,9290841,72.91
Mortality,NJ,New Jersey,34,Chronic Kidney Disease,CKD,2014,2014,OVERALL,OVR,mortality with end-stage renal disease,CKD1_0,Crude Rate,CRDRATE,"cases per 100,000",62.2,65.5,63.9,78,9290841,72.91
Mortality,NJ,New Jersey,34,Chronic Kidney Disease,CKD,2015,2015,OVERALL,OVR,mortality with end-stage renal disease,CKD1_0,Crude Rate,CRDRATE,"cases per 100,000",62.7,66.1,64.4,78,9290841,72.91
Mortality,NJ,New Jersey,34,Chronic Kidney Disease,CKD,2016,2016,OVERALL,OVR,mortality with end-stage renal disease,CKD1_0,Crude Rate,CRDRATE,"cases per 100,000",63.2,66.5,64.8,78,9290841,72.91
Mortality,NJ,New Jersey,34,Chronic Kidney Disease,CKD,2017,2017,OVERALL,OVR,mortality with end-stage renal disease,CKD1_0,Crude Rate,CRDRATE,"cases per 100,000",64.9,68.3,66.6,78,9290841,72.91
Mortality,NJ,New Jersey,34,Chronic Kidney Disease,CKD,2018,2018,OVERALL,OVR,mortality with end-stage renal disease,CKD1_0,Crude Rate,CRDRATE,"cases per 100,000",68.6,72.1,70.3,78,9290841,72.91
Mortality,NJ,New Jersey,34,Chronic Kidney Disease,CKD,2019,2019,OVERALL,OVR,mortality with end-stage renal disease,CKD1_0,Crude Rate,CRDRATE,"cases per 100,000",66.2,69.6,67.9,78,9290841,72.91
Mortality,NJ,New Jersey,34,Chronic Kidney Disease,CKD,2020,2020,OVERALL,OVR,mortality with end-stage renal disease,CKD1_0,Crude Rate,CRDRATE,"cases per 100,000",93.9,98,96,78,9290841,72.91
Mortality,NJ,New Jersey,34,Chronic Kidney Disease,CKD,2021,2021,OVERALL,OVR,mortality with end-stage renal disease,CKD1_0,Crude Rate,CRDRATE,"cases per 100,000",,,72.91,78,9290841,72.91
Mortality,NJ,New Jersey,34,Chronic Obstructive Pulmonary Disease,COPD,2010,2010,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,COPD1_1,Crude Rate,CRDRATE,"cases per 100,000",79.8,85.7,82.7,78,9290841,73.54
Mortality,NJ,New Jersey,34,Chronic Obstructive Pulmonary Disease,COPD,2011,2011,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,COPD1_1,Crude Rate,CRDRATE,"cases per 100,000",79.7,85.6,82.6,78,9290841,73.54
Mortality,NJ,New Jersey,34,Chronic Obstructive Pulmonary Disease,COPD,2012,2012,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,COPD1_1,Crude Rate,CRDRATE,"cases per 100,000",81.5,87.4,84.4,78,9290841,73.54
Mortality,NJ,New Jersey,34,Chronic Obstructive Pulmonary Disease,COPD,2013,2013,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,COPD1_1,Crude Rate,CRDRATE,"cases per 100,000",79,84.8,81.9,78,9290841,73.54
Mortality,NJ,New Jersey,34,Chronic Obstructive Pulmonary Disease,COPD,2014,2014,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,COPD1_1,Crude Rate,CRDRATE,"cases per 100,000",73.4,78.9,76.1,78,9290841,73.54
Mortality,NJ,New Jersey,34,Chronic Obstructive Pulmonary Disease,COPD,2015,2015,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,COPD1_1,Crude Rate,CRDRATE,"cases per 100,000",76.4,82.1,79.3,78,9290841,73.54
Mortality,NJ,New Jersey,34,Chronic Obstructive Pulmonary Disease,COPD,2016,2016,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,COPD1_1,Crude Rate,CRDRATE,"cases per 100,000",73,78.5,75.8,78,9290841,73.54
Mortality,NJ,New Jersey,34,Chronic Obstructive Pulmonary Disease,COPD,2017,2017,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,COPD1_1,Crude Rate,CRDRATE,"cases per 100,000",75.9,81.5,78.7,78,9290841,73.54
Mortality,NJ,New Jersey,34,Chronic Obstructive Pulmonary Disease,COPD,2018,2018,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,COPD1_1,Crude Rate,CRDRATE,"cases per 100,000",76.4,82,79.2,78,9290841,73.54
Mortality,NJ,New Jersey,34,Chronic Obstructive Pulmonary Disease,COPD,2019,2019,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,COPD1_1,Crude Rate,CRDRATE,"cases per 100,000",71.7,77.1,74.4,78,9290841,73.54
Mortality,NJ,New Jersey,34,Chronic Obstructive Pulmonary Disease,COPD,2020,2020,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,COPD1_1,Crude Rate,CRDRATE,"cases per 100,000",68.6,73.9,71.3,78,9290841,73.54
Mortality,NJ,New Jersey,34,Chronic Obstructive Pulmonary Disease,COPD,2021,2021,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,COPD1_1,Crude Rate,CRDRATE,"cases per 100,000",,,73.54,78,9290841,73.54
Mortality,NJ,New Jersey,34,Chronic Obstructive Pulmonary Disease,COPD,2010,2010,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,COPD1_2,Crude Rate,CRDRATE,"cases per 100,000",168.5,177.1,172.8,78,9290841,153.25
